"linha_original_aproximada","Nome da Música","Artista","Gênero Musical","Letra da Música","genero_filtrado"
"105425","rap da morena","dj marlboro","funk-carioca","foi no baile funk o baile do borel
que conheci alguém com a boca de mel   foi  foi  
uma morena linda  foi um avião
só de pensa já mexe com o meu coração   e eu  
já não agüento mais e vou falar o que é
e que eu pretendo que seja a minha mulher   vai  
escute meu amor no que eu vou falar
eu tenho tanto pra poder te da   te da  te da  
te darei carinho  te darei valor
eu vou te dar ternura e o meu amor   eu  
vou te dar mil beijos e muitos abraços
está contigo e seguir sempre seus passos
já dominou meu coração
amo você minha paixão
quero passar onde estiver
só pra te vê linda mulher
quero ouvir  vamos lá
te quero meu amor   ê  êêêêê  
pra sempre vou te amar   ah  ah  
eu vou te conquistar
te namorar é  te namorar
quero ouvir  vamos lá
te quero meu amor  meu amor  
pra sempre vou te amar   ah  ah  
eu vou te conquistar
te namorar
fooooi
foi num dia lindo  lindo como o céu
que conheci alguém com a boca de mel   i eu  
ainda não sei de onde ela é
mais eu sei que é uma linda mulher   e vou  
vou mandar um alô para os funkeiros brigões
pare com isso não somos alemães
massa funkeira pra que briga
pare com essas brigas e vamos todos se ligar
esqueçam tudo e olhem pro céu
vê se está um bom tempo
e vem pro baile do borel   vêm  
te quero meu amor   ê  êêêêê  
pra sempre vou te amar   i  i  
eu vou te conquistar
te namorar é  te namorar
quero ouvir  vamos lá
te quero meu amor   meu amor  
pra sempre vou te amar   ah  ah  
eu vou te conquistar
te namorar
foiiii
foi num baile funk que eu te conheci
não foi no contry e nem no coleginho   não  não ééé  
foi num dia lindo igual ao céu
na quadra da unidos do borel   ueu  ueu  
com fé e muita garra eu irei lutar
e um dia eu irei te conquista
e esse dia chegara
eu vou poder te namorar
e te abraçar  e te beijar
ai depois poder casar
quero ouvir  vamos lá
te quero meu amor   ê  êêêêê  
pra sempre vou te amar   i  i  
eu vou te conquistar
te namorar é  te namorar
quero ouvir  vamos lá
te quero meu amor  meu amor  
pra sempre vou te amar   ah  ah  
eu vou te conquistar
te namorar
iiiiii
agora pras galeras eu vou comprovar
o grande amor que nosso deus
pode nos dá   nos dá  nos dá  
nos botou no mundo com satisfação
vou começa pôr borel que é sangue bom
rio comprido  iriri
morro do engenho  camurim
cidade alta e a playboy
e todas as galeras lindas lá de niteroi   vai  
borel e o catambi   ê  êêêêê  
a vila kenedy   ê  ê  
estrada da posse
guadacardi é  guadacardi
quero ouvir  vamos lá
morro do amor   ê  ê     ê  ê  
barro e a gambá   ah  ah  
salgueiro e o turano
e o arara é   e o arara  
quero ouvir  vamos lá
ilha do fundão   fundão  
andara e pavão
mangueira e o tuiti
e o mineirão é
e o mineirão
quero ouvir  vamos lá
galinha e as de deus   de deus 
manguinho e o caxias
e o baile demorou para abalar é
para abalar
te quero meu amor   meu amor  
pra sempre vou te amar   ah  ah  
eu vou te conquistar
te namorar  te namorar
quero ouvir  vamos lá
te quero meu amor   meu amor  
pra sempre vou te amar   ah  ah  
eu vou te conquistar
te namorar  vou te namorar
te quero meu amor   meu amor  
pra sempre vou te amar   ah  ah  
eu vou te conquistar
te namorar  te namorar
quero ouvir  quero ouvir
te quero meu amor
pra sempre vou te amar   ah  ah  
eu vou te conquistar
te namorar
quero ouvir  vamos lá
te quero meu amor
pra sempre vou te amar   ah  ah  
eu vou te conquistar
te namorar
mais uma vez
te quero meu amor   meu amor  
pra sempre eu vou te amar   ah  ah  
eu vou te conquistar
te namorar","funk"
"105426","rap da rapa","dj marlboro","funk-carioca","eu gosto de música americana
e vou pro baile dançar
todo fim de semana
olha a rapa
olha a rapaziada
deixa a rapa
deixa a rapaziada
a gente quer o funk
quer mais é movimento
ficar de bem com a vida
curtir esse momento
o preto e o branco têm direito ao seu espaço
agora com amor
arrancar o seu abraço
olha a rapa
olha a rapaziada
deixa a rapa
deixa a rapaziada
vou seguir a minha trilha
vou fazer o meu papel
não preciso de canudo
no amor sou bacharel
só meto o meu nariz
aonde sou chamado
agora com amor
arrancar o seu abraço","funk"
"105427","rap do solitário","dj marlboro","funk-carioca","quando estava triste o meu coração
eu fui para um canto e fiz essa canção
 dj  solta o solitário para todos os apaixonados 
amor por que você me trata assim 
apenas quero te fazer feliz
você não dá mais bola para mim
não vou conseguir mais viver sem ti
ainda lembro daqueles momentos
até hoje está no pensamento
amor  me dá uma segunda chance
vou ser melhor de hoje em diante
você não pode ter me esquecido assim
ainda sinto você aqui dentro de mim
a nossa paixão não é como antes
mas ainda é forte o bastante
para ter você comigo
tendo você estou no paraíso
eu olho pro céu e vejo as nuvens passando
as estrelas me dizem que eu estou amando
eu sei que estou muito novo para amar
mas a idade não importa quando você gosta de alguém 
como eu gosto
e essa pessoa por mim tem desgosto
ela não me quer e não me gosta mais
eu tenho é mais é que correr atrás
de alguém que me dê muito valor
e goste de mim do jeito que eu sou
eu passo por ela e não dá pra agüentar
o coração bate forte  eu começo a chorar
amor  estou arrasado  sou mc marcinho e estou
apaixonado
você gosta de mim e não quer ficar dizendo
fica guardando  sofrendo por dentro
eu canto esse rap  é do solitário
no meu pensamento  eu guardo seu retrato
quando vou dormir eu só vejo você
já pensei até mesmo em morrer
morena linda  toda deslumbrante
você vale mais que um diamante
eu não sei se eu vou agüentar
não dá pra botar outra em seu lugar
não faça isso com meu coração
ele está sedento de paixão
e na porta bateram
eu entrei em um desespero
abri a porta  não deu pra agüentar  era quem 
era ela pedindo pra voltar
meu coraçao  novamente bateu
e o nosso amor enfim renasceu
eu vou terminando com satisfação
procuro alguém que cure o seu coração
eu olho pro céu e vejo as nuvens passando
as estrelas me dizem que eu estou amando
eu sei que estou muito novo para amar
mas a idade não importa quando você gosta de alguém 
como eu gosto
e essa pessoa por mim tem desgosto
ela não me quer e não me gosta mais
eu tenho é mais é que correr atrás
de alguém que me dê muito valor
e goste de mim do jeito que eu sou
eu passo por ela e não dá pra agüentar
o coração bate forte  eu começo a chorar
amor  estou arrasado  sou mc marcinho e estou
apaixonado
você gosta de mim e não quer ficar dizendo
fica guardando  sofrendo por dentro
eu canto esse rap  é do solitário
no meu pensamento  eu guardo seu retrato
quando vou dormir eu só vejo você
já pensei até mesmo em morrer
morena linda  toda dislumbrante
você vale mais que um diamante
eu não sei se eu vou agüentar
não dá pra bota outra em seu lugar
não faça isso com meu coração
ele está sedento de paixão
e na porta bateram
eu entrei em um desespero
abri a porta  não deu pra agüentar  era quem 
era ela pedindo pra voltar
ohh    ohh   ","funk"
"105428","pula","dj marlboro","funk-carioca","pula  pula  sai do chão
então vem que eu vou dar mais um tapinha
vem
eu quero ver geral com a mão prá cima assim
agora eu quero ver geral com a mão prá cima assim
eu quero ver meu pelotão assim
agora eu quero ver geral assim
       
       
vamo nessa coreografia
valeu gatinha
sacode  sacode  mexe com a morena
assim  assim
sacode  sacode  mexe com a loirinha
assim  assim
eu vou cortar
já tô cortando
vou aparar
tô aparando
pula  sai do chão  sacode a bundinha com a palma da mão
só as tchutchucas
só as cuecas","funk"
"105429","new funk","dj marlboro","funk-carioca","e rebola  e rebola  e rebola  e rebola  e rebola sem
parar
olha o new funk aew  hey olha o new funk aew  hey olha
o new funk aew  hey olha o new funk aew  hey hey hey
hey    
vo levar você nesse new funk  how  nesse new funck vo
fazer você dançar  menina
vo levar você nesse new funk  how  nesse new funck vo
fazer você dançar  menina
quero ver você zoar  você vai enlouquecer  bota swing
nessa praia e a galera pra mexer
quero ver você zoar  você vai enlouquecer  bota swing
nessa praia e a galera pra mexer
vem  vem pro meu lado   
e rebola  e rebola  e rebola sem parar  e rebola  e
rebola  e rebola sem parar
vem  vem pro meu lado   
e rebola  e rebola  e rebola sem parar  e rebola  e
rebola  e rebola sem parar
vo levar você nesse new funk  how  nesse new funck vo
fazer você dançar  menina
vo levar você nesse new funk  how  nesse new funck vo
fazer você dançar  menina
quero ver você zoar  você vai enlouquecer  bota swing
nessa praia e a galera pra mexer
quero ver você zoar  você vai enlouquecer  bota swing
nessa praia e a galera pra mexer
vem  vem pro meu lado   
e rebola  e rebola  e rebola sem parar  e rebola  e
rebola  e rebola sem parar
vem  vem pro meu lado   
e rebola  e rebola  e rebola sem parar  e rebola  e
rebola  e rebola sem parar
olha o new funk aew  hey olha o new funk aew  hey olha
o new funk aew  hey olha o new funk aew  hey hey hey
hey hey hey hey hey hey    
e rebola  e rebola  e rebola  e rebola sem parar
vai dançando  vai dançando  na batida do new funk  hey
ó que  ó que  bacana ó que  ó que  bacana  da baixada
até a barra  vai dançando  vai dançando a batida do
new funck
e rebola  e rebola  e rebola  e rebola sem parar
copa copa copacabana  copacabana
vai dançando a batida do new funk
e rebola  e rebola  e rebola sem parar ","funk"
"105430","nem luxo, nem lixo","dj marlboro","funk-carioca","mas como vai você 
assim como eu
uma pessoa comum
filho de deus
nessa canoa furada
remando contra a maré
não acredito em nada não
só não duvido da fé
não quero luxo nem lixo
meu sonho é ser imortal 
não quero luxo nem lixo
quero gozar no final","funk"
"105431","se ela dança, eu danço","dj marlboro","funk-carioca","se ela dança eu danço
se ela dança eu danço
se ela dança eu danço  falei com o dj
se ela dança eu danço
se ela dança eu danço
se ela dança eu danço  falei com o dj
pra fazer diferente
botar chapa quente pra gente dançar
me diz quem é a menina que dança e facina
que alucina querendo beijar
se ela dança eu danço
balancei no balanço nesse doce encanto que me faz cantar
que é quando eu te vejo
desperta o desejo
eu lembro do seu beijo e não paro de sonhar
ela só pensa em beijar  beijar   beijar  beijar
e vem comigo dançar  dançar  dançar  dançar
vem viver esse sonho
eu te proponho  até suponho
vai se apaixonar
por essa alegria que contagia
a melodia que te faz dançar
eu viajei no teu corpo
descobri o teu gosto
deslizei no teu rosto só pra te beijar
me de uma chance
quem sabe esse lance
vai virar um romance e a gente vai namorar
ela só pensa em beijar  beijar  beijar  beijar
e vem comigo dançar  dançar  dançar  dançar
ela só pensa em beijar  beijar  beijar  beijar
e vem comigo dançar  dançar  dançar  dançar
refrão
se ela dança eu danço
se ela dança eu danço
se ela dança eu danço  falei com o dj
se ela dança eu danço
se ela dança eu danço
se ela dança eu danço  falei com o dj
pra fazer diferente
botar chapa quente pra gente dançar
me diz quem é a menina que dança e facina
que alucina querendo beijar
se ela dança eu danço
balancei no balanço nesse doce encanto que me faz cantar
que é quando eu te vejo
desperta o desejo
eu lembro do seu beijo e não paro de sonhar
ela só pensa em beijar  beijar  beijar  beijar
e vem comigo dançar  dançar  dançar  dançar
ela só pensa em beijar  beijar   beijar  beijar
e vem comigo dançar  dançar  dançar  dançar
refrão
se ela dança eu danço
se ela dança eu danço
se ela dança eu danço
se ela dança eu danço
se ela dança eu danço
se ela dança eu danço
se ela dança eu danço
se ela dança eu danço
se ela dança eu danço
se ela dança eu danço","funk"
"105432","montagem do corno","dj marlboro","funk-carioca","amor  se esconder não adianta não
se esconder
vou ter pegar
vou te pegar
quando quer um chifre grande
um papo reto
eu vou te dar
pega   pega esse chifrudo
cuidado com o chifre do boi
do corno que diz que não foi
cuidado com chifre do boi
cuidado com o chifre  com muito cuidado
do corno que diz que não foi","funk"
"105433","montagem boi cecê","dj marlboro","funk-carioca","alô galera
estou chegando no pedaço
quem não for boi
levante o braço
tem   tem mais algum 
alô galera
estou chegando no pedaço
quem não for boi
levante o braço","funk"
"105434","o que importa é qualidade","dj marlboro","funk-carioca","abala os sentimentos faz os  vacilão  chora
equipe furacão  agora vai detona
pra mim o que vale irmão  não é quantidade mas sim
muita potência e no som a qualidade
equipe poderosa furacão dois mil
 refrão  x 
abala os sentimentos faz os  vacilão  chora
equipe furacão  agora vai detona
pra mim o que vale irmão  não é quantidade mas sim
muita potência e no som a qualidade
equipe poderosa furacão dois mil
 refrão  x ","funk"
"105435","mensageiro do amor","dj marlboro","funk-carioca","ôôôôô sou mensageiro do amor
ôôôôô sou o poeta sonhador
ôôôôô sou mensageiro do amor
ôôôôô sou o poeta sonhador
novamente aqui presente
dessa vez vim pra falar
que a paz e a amizade
no mundo tem que reinar
alô massa funkeira
pense por favor
entre para um novo mundo
é um conselho de valor
venho mandando essa mensagem
com muito prazer
eu sou mc do funk do famoso cg
quero ver todas as gatinhas
no embalo desse rap
não importa se é do sul
leste  norte ou zona oeste
só quero que vocês
tenha compreensão
e se liga na mensagem
que eu mando de coração
ôôôôô sou mensageiro do amor
ôôôôô sou o poeta sonhador
ôôôôô sou mensageiro do amor
ôôôôô sou o poeta sonhador
alô ap de osvaldo cruz
vapor e penhão
fazenda botafogo  catiri e abolição
favela da playboy
curicica  camurim
aliança de bangu
a vintém e o inferninho
sapo  nova holanda
dendê  sapê  joão
parada de lucas  manguariba e cesarão
faúna  faz quem quer
fumacê e vagabal
morro do adeus  rocinha e vidigal
praça da bandeira  andaraí  pombal  fubá
santa rosa e guandu
morro da providência
seja um homem capaz
lutando por algo a mais
de repente a luz do sol
vocês não verão jamais
então não sejam vocês
manchetes em jornais
em ibope na tv
só levante o seu astral
porque é muito lindo
ver o amanhecer
ponha a mão na consciência
não vai se arrepender
digo isso bem contente
e convido a você
que venha zoar no bonde
do cg campo grande
ôôôôô sou mensageiro do amor
ôôôôô sou o poeta sonhador
ôôôôô sou mensageiro do amor
ôôôôô sou o poeta sonhador
sou mensageiro do amor
e se amar e viver
viverei eternamente
nunca hei de te esquecer
sou o poeta sonhador
fazer rap é um prazer
os poemas que componho
é pensando em você
ser mensageiro do amor
é expor eternamente
a nossa realidade
é o que o homem sente
ser um poeta sonhador
é sonhar com o bom e do melhor
é só pensar nas coisas boas
nunca pensar no pior
o mensageiro do amor
no mundo espalha alegria
pessoa verdadeira  amigo do dia a dia
o poeta sonhador
também expor seu maior
se quiser um bom amigo
ele sempre é o melhor
ôôôôô sou mensageiro do amor
ôôôôô sou o poeta sonhador
ôôôôô sou mensageiro do amor
ôôôôô sou o poeta sonhador
já perdi grandes amigos
agora eu vou te falar
é um conselho de mc
que eu tenho pra te dar
leve a vida normalmente
sem guardar rancor
nesse mundo glorioso
onde a benção e o amor
porque a vida e muito linda
temos que saber viver
vamos uns amar os outros
nos enchendo de prazer
o destino nos deu a vida
só quem pode ela tirar
mas zoando o interesseiro
em cima disso pra passar
ôôôôô sou mensageiro do amor
ôôôôô sou o poeta sonhador
ôôôôô sou mensageiro do amor
ôôôôô sou o poeta sonhador","funk"
